batch_code,department,division,series,subseries,piece,ordinal,file_uuid,file_path,file_checksum,resource_uri,scan_operator,scan_id,scan_location,scan_native_format,scan_timestamp,image_resolution,image_width,image_height,image_tonal_resolution,image_format,image_colour_space,process_location,jp2_creation_timestamp,uuid_timestamp,embed_timestamp,image_split,image_split_other_uuid,image_split_operator,image_split_timestamp,image_crop,image_crop_operator,image_crop_timestamp,image_deskew,image_deskew_operator,image_deskew_timestamp,comments
tmtsample01,DSIR,,43,,12,15,60564136-68c0-4a1e-9f54-b5ceabe087c0,file:///DSIR/43/12/0015.jp2,375c6b4b05884b291d893daeb212c14804cbce48756374e12ce0dbbdad8d58e0,http://datagov.nationalarchives.gov.uk/66/DSIR/43/12/60564136-68c0-4a1e-9f54-b5ceabe087c0,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:37:00+00:00,300,3004,4143,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:32:44+00:00,2013-12-09T15:32:44+00:00,2013-12-09T15:32:44+00:00,no,,,,manual,MJ001,2013-12-05T12:17:14+00:00,no,,,
tmtsample01,DSIR,,43,,12,16,3476c10b-ff40-469c-bb64-0dc70dd27d17,file:///DSIR/43/12/0016.jp2,ddf29dd7a7a088fd060af6af8459fe6bfb5ffd5da8f66077846d1d77a37cf4a1,http://datagov.nationalarchives.gov.uk/66/DSIR/43/12/3476c10b-ff40-469c-bb64-0dc70dd27d17,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:37:00+00:00,300,3050,4139,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:32:49+00:00,2013-12-09T15:32:48+00:00,2013-12-09T15:32:49+00:00,no,,,,manual,MJ001,2013-12-05T12:17:20+00:00,no,,,
tmtsample01,DSIR,,43,,12,17,4bae1b44-9cd9-403d-97b9-f85029d17392,file:///DSIR/43/12/0017.jp2,7ed6743233a8b919b1ec72c13d82991484b2a2385259fcad662ec0b6af213018,http://datagov.nationalarchives.gov.uk/66/DSIR/43/12/4bae1b44-9cd9-403d-97b9-f85029d17392,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:37:00+00:00,300,3020,3827,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:32:54+00:00,2013-12-09T15:32:54+00:00,2013-12-09T15:32:54+00:00,no,,,,manual,MJ001,2013-12-05T12:17:26+00:00,yes,MJ001,2013-12-05T12:17:26+00:00,
tmtsample01,DSIR,,43,,12,18,5c6b0d70-ea55-4acb-b440-faeb1191ab8c,file:///DSIR/43/12/0018.jp2,5fdf3c8e88d19cf58f762a732b762bee7f794303c137acb2909b1854ffbda3fd,http://datagov.nationalarchives.gov.uk/66/DSIR/43/12/5c6b0d70-ea55-4acb-b440-faeb1191ab8c,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:37:00+00:00,300,3043,3822,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:32:59+00:00,2013-12-09T15:32:59+00:00,2013-12-09T15:32:59+00:00,no,,,,manual,MJ001,2013-12-05T12:17:32+00:00,yes,MJ001,2013-12-05T12:17:32+00:00,
tmtsample01,DSIR,,43,,12,19,fa423635-b643-4939-8fc0-d355724b16e2,file:///DSIR/43/12/0019.jp2,1f4577350b32a9e42270b7bc330f0fdfa8e1e54f4eb0b9d5b8387907072ed9a6,http://datagov.nationalarchives.gov.uk/66/DSIR/43/12/fa423635-b643-4939-8fc0-d355724b16e2,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:37:00+00:00,300,3054,3834,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:33:04+00:00,2013-12-09T15:33:04+00:00,2013-12-09T15:33:04+00:00,no,,,,manual,MJ001,2013-12-05T12:17:39+00:00,no,,,
tmtsample01,DSIR,,43,,2,1,0d083e1d-b7b7-44a4-887c-1b36e175d213,file:///DSIR/43/2/0001.jp2,0ecc3fa2af22012806fb12717d2603df3e960bc5837abd38b7a25b640b24e654,http://datagov.nationalarchives.gov.uk/66/DSIR/43/2/0d083e1d-b7b7-44a4-887c-1b36e175d213,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T10:59:00+00:00,300,3307,4511,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:33:09+00:00,2013-12-09T15:33:09+00:00,2013-12-09T15:33:09+00:00,no,,,,manual,MJ001,2013-12-05T11:58:06+00:00,no,,,
tmtsample01,DSIR,,43,,2,2,bf0539d2-ef1f-4e6c-be5b-4098a7bfa1f9,file:///DSIR/43/2/0002.jp2,f34654616b02e482f0bf1de61faace7fa761804a6a024e78756350dc55ea76c4,http://datagov.nationalarchives.gov.uk/66/DSIR/43/2/bf0539d2-ef1f-4e6c-be5b-4098a7bfa1f9,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T10:59:00+00:00,300,3307,4511,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:33:14+00:00,2013-12-09T15:33:13+00:00,2013-12-09T15:33:14+00:00,no,,,,manual,MJ001,2013-12-05T11:58:11+00:00,no,,,
tmtsample01,DSIR,,43,,2,3,e0886e83-4d92-4667-8c0d-4429dd3eaf78,file:///DSIR/43/2/0003.jp2,0c8b199eb6426928208c167ebbf44493b1ab58c6227ef04ef7cfc277fd7fb04d,http://datagov.nationalarchives.gov.uk/66/DSIR/43/2/e0886e83-4d92-4667-8c0d-4429dd3eaf78,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T10:59:00+00:00,300,3307,4511,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:33:19+00:00,2013-12-09T15:33:19+00:00,2013-12-09T15:33:19+00:00,no,,,,manual,MJ001,2013-12-05T11:58:14+00:00,no,,,
tmtsample01,DSIR,,43,,2,4,9230a476-8d88-453e-8089-ae3e5dcd36b8,file:///DSIR/43/2/0004.jp2,d0f98a71594aa66878466a5ee44179d56308b86917732c3803421ee97899dcb2,http://datagov.nationalarchives.gov.uk/66/DSIR/43/2/9230a476-8d88-453e-8089-ae3e5dcd36b8,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T10:59:00+00:00,300,3307,4511,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:33:24+00:00,2013-12-09T15:33:24+00:00,2013-12-09T15:33:24+00:00,no,,,,manual,MJ001,2013-12-05T11:58:18+00:00,no,,,
tmtsample01,DSIR,,43,,2,5,97ed0779-39c1-4f6a-b90b-c111a78ba449,file:///DSIR/43/2/0005.jp2,0e7eac1eac84a07a9bba171566feaba174d75d89c119b982bfef793987b24dbd,http://datagov.nationalarchives.gov.uk/66/DSIR/43/2/97ed0779-39c1-4f6a-b90b-c111a78ba449,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T10:59:00+00:00,300,3307,4511,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:33:30+00:00,2013-12-09T15:33:29+00:00,2013-12-09T15:33:30+00:00,no,,,,manual,MJ001,2013-12-05T11:58:22+00:00,no,,,
tmtsample01,DSIR,,43,,2,6,68b084fa-e38a-45fe-bd02-23c4423aa4e0,file:///DSIR/43/2/0006.jp2,9420dbe3728788c433edf0c8dac8014e42665302a84e4f5f6a7a28504f152a7d,http://datagov.nationalarchives.gov.uk/66/DSIR/43/2/68b084fa-e38a-45fe-bd02-23c4423aa4e0,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T10:59:00+00:00,300,3307,4511,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:33:35+00:00,2013-12-09T15:33:34+00:00,2013-12-09T15:33:35+00:00,no,,,,manual,MJ001,2013-12-05T11:58:26+00:00,no,,,
tmtsample01,DSIR,,43,,2,7,6007ec55-eb26-45d1-9971-ae6a1771fa3d,file:///DSIR/43/2/0007.jp2,ab346e2d8febfba22f6decbfe5dcd4e25d511dfb4234cdaf207e0872f089fc44,http://datagov.nationalarchives.gov.uk/66/DSIR/43/2/6007ec55-eb26-45d1-9971-ae6a1771fa3d,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T10:59:00+00:00,300,3307,4511,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:33:40+00:00,2013-12-09T15:33:40+00:00,2013-12-09T15:33:40+00:00,no,,,,manual,MJ001,2013-12-05T11:58:29+00:00,no,,,
tmtsample01,DSIR,,43,,2,8,b0830957-30ba-4a51-b4de-5814bc6c1630,file:///DSIR/43/2/0008.jp2,fe9fd6986af7f5353fbe35d8d7f3e41110ed9ebb3328069e894ac237fdf5e898,http://datagov.nationalarchives.gov.uk/66/DSIR/43/2/b0830957-30ba-4a51-b4de-5814bc6c1630,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T10:59:00+00:00,300,3307,4511,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:33:45+00:00,2013-12-09T15:33:45+00:00,2013-12-09T15:33:45+00:00,no,,,,manual,MJ001,2013-12-05T11:58:33+00:00,no,,,
tmtsample01,DSIR,,43,,2,9,0570d8a3-82be-4a05-a2e6-484c92b912ea,file:///DSIR/43/2/0009.jp2,ff0728c6361d92779066e9130f67788f1375df531aebd6a38ba3d7f38c05e256,http://datagov.nationalarchives.gov.uk/66/DSIR/43/2/0570d8a3-82be-4a05-a2e6-484c92b912ea,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T10:59:00+00:00,300,3307,4511,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:33:51+00:00,2013-12-09T15:33:50+00:00,2013-12-09T15:33:51+00:00,no,,,,manual,MJ001,2013-12-05T11:58:36+00:00,no,,,
tmtsample01,DSIR,,43,,2,10,eb4cfa6b-fed5-45ee-a7ce-6ea2de93079e,file:///DSIR/43/2/0010.jp2,c991a7d1d9650f574f5db0cebe59f183bcddd337651f4b2d634e3b54ccb11f35,http://datagov.nationalarchives.gov.uk/66/DSIR/43/2/eb4cfa6b-fed5-45ee-a7ce-6ea2de93079e,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T10:59:00+00:00,300,3307,4511,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:33:56+00:00,2013-12-09T15:33:56+00:00,2013-12-09T15:33:56+00:00,no,,,,manual,MJ001,2013-12-05T11:58:40+00:00,no,,,
tmtsample01,DSIR,,43,,2,11,30c66866-0849-4e04-b009-72bb60298585,file:///DSIR/43/2/0011.jp2,dba9768bd6ae9c58dacfce0235a7d54daede77ba5f86f558c2be2ad0a1c00e56,http://datagov.nationalarchives.gov.uk/66/DSIR/43/2/30c66866-0849-4e04-b009-72bb60298585,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T10:59:00+00:00,300,3307,4511,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:34:01+00:00,2013-12-09T15:34:01+00:00,2013-12-09T15:34:01+00:00,no,,,,manual,MJ001,2013-12-05T11:58:43+00:00,no,,,
tmtsample01,DSIR,,43,,2,12,16404d8e-3fa7-4c3e-8627-eaabd63e7480,file:///DSIR/43/2/0012.jp2,6f39ff92311176fed46929e7a8ad40eb3d0906a1168f04ee6de661b0ae943e66,http://datagov.nationalarchives.gov.uk/66/DSIR/43/2/16404d8e-3fa7-4c3e-8627-eaabd63e7480,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T10:59:00+00:00,300,3307,4511,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:34:07+00:00,2013-12-09T15:34:06+00:00,2013-12-09T15:34:07+00:00,no,,,,manual,MJ001,2013-12-05T11:58:49+00:00,no,,,
tmtsample01,DSIR,,43,,2,13,0bcb8c79-38d9-48f6-b739-dd2c4e3ae7ae,file:///DSIR/43/2/0013.jp2,132b5cfc71c164397ad93ca981a5365508c684fffa75744e7422d8007c901e2f,http://datagov.nationalarchives.gov.uk/66/DSIR/43/2/0bcb8c79-38d9-48f6-b739-dd2c4e3ae7ae,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T10:59:00+00:00,300,3307,4511,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:34:12+00:00,2013-12-09T15:34:12+00:00,2013-12-09T15:34:12+00:00,no,,,,manual,MJ001,2013-12-05T11:58:56+00:00,no,,,
tmtsample01,DSIR,,43,,7,1,c767480a-78f6-4638-a4b5-85e7957b553c,file:///DSIR/43/7/0001.jp2,5d6e82c034ca78ee067610c6cce7f4eba96b0fd59bb2d65c89fe2f422fb75093,http://datagov.nationalarchives.gov.uk/66/DSIR/43/7/c767480a-78f6-4638-a4b5-85e7957b553c,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:08:00+00:00,300,3332,4362,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:34:17+00:00,2013-12-09T15:34:16+00:00,2013-12-09T15:34:17+00:00,no,,,,manual,MJ001,2013-12-05T12:01:02+00:00,no,,,
tmtsample01,DSIR,,43,,7,2,e781c9fd-3b16-45a5-bcd3-67583269febb,file:///DSIR/43/7/0002.jp2,13cf4e5a4670a718fe700139531b3f225cb84a31497bae2ea6f0274f01d1db54,http://datagov.nationalarchives.gov.uk/66/DSIR/43/7/e781c9fd-3b16-45a5-bcd3-67583269febb,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:08:00+00:00,300,3332,4362,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:34:22+00:00,2013-12-09T15:34:21+00:00,2013-12-09T15:34:22+00:00,no,,,,manual,MJ001,2013-12-05T12:01:06+00:00,no,,,
tmtsample01,DSIR,,43,,7,3,f82d607e-300b-4395-8ff6-c7f9851e46c6,file:///DSIR/43/7/0003.jp2,71f73fe4cbd3c301e49a3c1cd432e28aa53458c0c71b1f2550a685d5b9b1231e,http://datagov.nationalarchives.gov.uk/66/DSIR/43/7/f82d607e-300b-4395-8ff6-c7f9851e46c6,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:08:00+00:00,300,3332,4362,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:34:27+00:00,2013-12-09T15:34:26+00:00,2013-12-09T15:34:27+00:00,no,,,,manual,MJ001,2013-12-05T12:01:10+00:00,no,,,
tmtsample01,DSIR,,43,,7,4,1c64ec6e-9dd3-4082-820e-36471781b311,file:///DSIR/43/7/0004.jp2,bf7cb885eb4f5546236b6a8b135c2163059b2b5e505a99235a8b45856295371b,http://datagov.nationalarchives.gov.uk/66/DSIR/43/7/1c64ec6e-9dd3-4082-820e-36471781b311,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:08:00+00:00,300,3332,4362,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:34:32+00:00,2013-12-09T15:34:32+00:00,2013-12-09T15:34:32+00:00,no,,,,manual,MJ001,2013-12-05T12:01:13+00:00,no,,,
tmtsample01,DSIR,,43,,7,5,1da24463-d2bc-4138-9bb4-aad02be155ac,file:///DSIR/43/7/0005.jp2,6e6aaafea880d1fae4be035ffe6ce9710cc874c22eaa5cb5fb9d0b246d2fd671,http://datagov.nationalarchives.gov.uk/66/DSIR/43/7/1da24463-d2bc-4138-9bb4-aad02be155ac,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:08:00+00:00,300,3332,4362,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:34:37+00:00,2013-12-09T15:34:37+00:00,2013-12-09T15:34:37+00:00,no,,,,manual,MJ001,2013-12-05T12:01:22+00:00,no,,,
tmtsample01,DSIR,,43,,10,1,ead3f2cb-a390-4715-9b86-31c42980098f,file:///DSIR/43/10/0001.jp2,5dfb55ac5342cdd4ca189734921862da79ed1db572ee8de1bb96de9502846409,http://datagov.nationalarchives.gov.uk/66/DSIR/43/10/ead3f2cb-a390-4715-9b86-31c42980098f,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:11:00+00:00,300,3332,4362,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:34:42+00:00,2013-12-09T15:34:41+00:00,2013-12-09T15:34:42+00:00,no,,,,manual,MJ001,2013-12-05T12:02:25+00:00,no,,,
tmtsample01,DSIR,,43,,10,2,4bb33976-c4d5-420e-9cb9-a7c2ce731f7e,file:///DSIR/43/10/0002.jp2,2a5b1478d8e1fa334e670a3062ff6e950bffd283b6b41f5c52edd68a9f60fb4d,http://datagov.nationalarchives.gov.uk/66/DSIR/43/10/4bb33976-c4d5-420e-9cb9-a7c2ce731f7e,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:11:00+00:00,300,3332,4362,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:34:47+00:00,2013-12-09T15:34:46+00:00,2013-12-09T15:34:47+00:00,no,,,,manual,MJ001,2013-12-05T12:02:29+00:00,no,,,
tmtsample01,DSIR,,43,,10,3,a13fdfa8-169e-455a-9cca-92eb749f1901,file:///DSIR/43/10/0003.jp2,ee257c636619780a4b0cc9497e36726bf8fa7adcf2c27c930b97e2f6e8f12d2b,http://datagov.nationalarchives.gov.uk/66/DSIR/43/10/a13fdfa8-169e-455a-9cca-92eb749f1901,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:11:00+00:00,300,3332,4362,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:34:52+00:00,2013-12-09T15:34:51+00:00,2013-12-09T15:34:52+00:00,no,,,,manual,MJ001,2013-12-05T12:02:34+00:00,no,,,
tmtsample01,DSIR,,43,,10,4,1af25894-65aa-4f4c-9554-cb9ff1729fd4,file:///DSIR/43/10/0004.jp2,6b25e980eb92a94c25ba51b3684b2b7eb6d90f181bee8ec1074f62138bd35a4e,http://datagov.nationalarchives.gov.uk/66/DSIR/43/10/1af25894-65aa-4f4c-9554-cb9ff1729fd4,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:11:00+00:00,300,3332,4362,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:34:57+00:00,2013-12-09T15:34:56+00:00,2013-12-09T15:34:57+00:00,no,,,,manual,MJ001,2013-12-05T12:02:39+00:00,no,,,
tmtsample01,DSIR,,43,,10,5,68bb53fb-de27-4f77-994c-7c27aa38c04d,file:///DSIR/43/10/0005.jp2,f6906eed9ec49f21db69023a5a1a15904c29334e71765747ceb3c31423980f58,http://datagov.nationalarchives.gov.uk/66/DSIR/43/10/68bb53fb-de27-4f77-994c-7c27aa38c04d,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:11:00+00:00,300,3332,4362,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:35:02+00:00,2013-12-09T15:35:01+00:00,2013-12-09T15:35:02+00:00,no,,,,manual,MJ001,2013-12-05T12:03:17+00:00,no,,,
tmtsample01,DSIR,,43,,10,6,6bd75c02-554b-4cd6-8ba5-a9da58d19143,file:///DSIR/43/10/0006.jp2,1f95b9b32cfd2fb4da98d121b9abbd667b942764af70c245eaac92e083a5fa74,http://datagov.nationalarchives.gov.uk/66/DSIR/43/10/6bd75c02-554b-4cd6-8ba5-a9da58d19143,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:11:00+00:00,300,3332,4362,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:35:07+00:00,2013-12-09T15:35:06+00:00,2013-12-09T15:35:07+00:00,no,,,,manual,MJ001,2013-12-05T12:03:30+00:00,no,,,
tmtsample01,DSIR,,43,,10,7,1b07ce0f-49bd-4ab5-bcb9-6ea1a892c445,file:///DSIR/43/10/0007.jp2,e33b2aee4a566dd51e116ae21e330e68b2209280e171819715cb67f5f53fc8c1,http://datagov.nationalarchives.gov.uk/66/DSIR/43/10/1b07ce0f-49bd-4ab5-bcb9-6ea1a892c445,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:11:00+00:00,300,3332,4362,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:35:11+00:00,2013-12-09T15:35:11+00:00,2013-12-09T15:35:11+00:00,no,,,,manual,MJ001,2013-12-05T12:03:34+00:00,no,,,
tmtsample01,DSIR,,43,,10,8,4660dce8-046b-45a9-b66d-662a8cf27cf2,file:///DSIR/43/10/0008.jp2,df237b1c9ba4a7a12b798fa66b6959e8de47db7d775bfcd2470ae357542b70cd,http://datagov.nationalarchives.gov.uk/66/DSIR/43/10/4660dce8-046b-45a9-b66d-662a8cf27cf2,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:11:00+00:00,300,3332,4362,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:35:17+00:00,2013-12-09T15:35:16+00:00,2013-12-09T15:35:17+00:00,no,,,,manual,MJ001,2013-12-05T12:03:44+00:00,no,,,
tmtsample01,DSIR,,43,,10,9,1824c38d-c1b0-470d-aca5-0aaea36129ef,file:///DSIR/43/10/0009.jp2,65a4a52812257373c585bd542af3523e30a0c4cafbf0b1895483385e1daf5429,http://datagov.nationalarchives.gov.uk/66/DSIR/43/10/1824c38d-c1b0-470d-aca5-0aaea36129ef,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:11:00+00:00,300,3332,4362,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:35:22+00:00,2013-12-09T15:35:21+00:00,2013-12-09T15:35:22+00:00,no,,,,manual,MJ001,2013-12-05T12:03:49+00:00,no,,,
tmtsample01,DSIR,,43,,10,10,cf50f5fe-34ee-4742-a35b-b1fea051b160,file:///DSIR/43/10/0010.jp2,9045470f8abd4bb987382a173cb4cf59c4ee035b4ef8eb39877ab887bcb82f00,http://datagov.nationalarchives.gov.uk/66/DSIR/43/10/cf50f5fe-34ee-4742-a35b-b1fea051b160,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:11:00+00:00,300,3332,4362,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:35:27+00:00,2013-12-09T15:35:26+00:00,2013-12-09T15:35:27+00:00,no,,,,manual,MJ001,2013-12-05T12:03:53+00:00,no,,,
tmtsample01,DSIR,,43,,10,11,16601ab7-7ef0-45d6-990e-76350f3732e5,file:///DSIR/43/10/0011.jp2,994f959c81ac209ec1a38b7e5757275446350f14b541f437480bb2002dc00618,http://datagov.nationalarchives.gov.uk/66/DSIR/43/10/16601ab7-7ef0-45d6-990e-76350f3732e5,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:12:00+00:00,300,3332,4362,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:35:32+00:00,2013-12-09T15:35:31+00:00,2013-12-09T15:35:32+00:00,no,,,,manual,MJ001,2013-12-05T12:03:56+00:00,no,,,
tmtsample01,DSIR,,43,,10,12,2f4a01a0-1bc7-4ebe-8434-28c1658a5414,file:///DSIR/43/10/0012.jp2,308f941c4d24fea43cef8a26a252aef8de2f231c72aac894067597c3699f22cd,http://datagov.nationalarchives.gov.uk/66/DSIR/43/10/2f4a01a0-1bc7-4ebe-8434-28c1658a5414,BM001,TMT001,"The National Archives, Kew, Richmond, Surrey, TW9 4DU",TIFF LZW,2013-12-04T11:12:00+00:00,300,3332,4362,Grayscale,x-fmt/392,sGray,"Transmedia Technology Ltd, Kingsway, Swansea West Industrial Estate, Swansea, SA5 4DL",2013-12-09T15:35:37+00:00,2013-12-09T15:35:36+00:00,2013-12-09T15:35:37+00:00,no,,,,manual,MJ001,2013-12-05T12:04:01+00:00,no,,,
